statement	score	confidence	gemini_2_5_flash
Engine exhaust, diesel	1	carcinogenic to humans	carcinogenic to humans
N-Nitrosomethylvinylamine	2B	possibly carcinogenic	possibly carcinogenic
Phenobarbital	2B	possibly carcinogenic	possibly carcinogenic
Tetranitromethane	2B	possibly carcinogenic	possibly carcinogenic
Metabisulfites	3	not classifiable	i don't know
Mitomycin C	2B	possibly carcinogenic	carcinogenic to humans
Auramine production	1	carcinogenic to humans	carcinogenic to humans
1,2,3-Trichloropropane	2A	probably carcinogenic	probably carcinogenic
Benzidine, dyes metabolized to	1	carcinogenic to humans	carcinogenic to humans
4-Chloro-ortho-toluidine	2A	probably carcinogenic	possibly carcinogenic
Styrene-7,8-oxide	2A	probably carcinogenic	probably carcinogenic
Betel quid with tobacco	1	carcinogenic to humans	carcinogenic to humans
Indium tin oxide	2B	possibly carcinogenic	possibly carcinogenic
Aloe vera, whole leaf extract	2B	possibly carcinogenic	possibly carcinogenic
Betel quid without tobacco	1	carcinogenic to humans	carcinogenic to humans
Propylthiouracil	2B	possibly carcinogenic	possibly carcinogenic
Coal gasification	1	carcinogenic to humans	carcinogenic to humans
Arecoline	2B	possibly carcinogenic	possibly carcinogenic
Schistosoma japonicum (infection with)	2B	possibly carcinogenic	possibly carcinogenic
Amsacrine	2B	possibly carcinogenic	not classifiable
BK polyomavirus (BKV)	2B	possibly carcinogenic	not classifiable
Auramine	2B	possibly carcinogenic	possibly carcinogenic
Coke production	1	carcinogenic to humans	carcinogenic to humans
alpha-Chlorinated toluenes (benzal chloride, benzotrichloride, benzyl chloride) and benzoyl chloride (combined exposures)	2A	probably carcinogenic	carcinogenic to humans
1-Chloro-2-methylpropene	2B	possibly carcinogenic	possibly carcinogenic
Creosotes	2A	probably carcinogenic	i don't know
Bracken fern	2B	possibly carcinogenic	possibly carcinogenic
Coal, indoor emissions from household combustion of	1	carcinogenic to humans	carcinogenic to humans
Automotive gasoline (see also Gasoline engine exhaust, and Aviation gasoline)	1	carcinogenic to humans	possibly carcinogenic
Epstein-Barr virus	1	carcinogenic to humans	carcinogenic to humans
Merphalan	2B	possibly carcinogenic	possibly carcinogenic
Estrogen-progestogen menopausal therapy (combined)	1	carcinogenic to humans	carcinogenic to humans
Carpentry and joinery	2B	possibly carcinogenic	carcinogenic to humans
1,3-Dichloropropene (technical-grade)	2B	possibly carcinogenic	possibly carcinogenic
N-[4-(5-Nitro-2-furyl)-2-thiazolyl]acetamide	2B	possibly carcinogenic	possibly carcinogenic
Estrogen-progestogen oral contraceptives (combined)	1	carcinogenic to humans	carcinogenic to humans
Firefighter (occupational exposure as a)	1	carcinogenic to humans	carcinogenic to humans
Estrogen therapy, postmenopausal	1	carcinogenic to humans	carcinogenic to humans
Bitumens, occupational exposure to hard bitumens and their emissions during mastic asphalt work	2B	possibly carcinogenic	carcinogenic to humans
Bromochloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Gentian violet (see also Leucogentian violet)	2B	possibly carcinogenic	possibly carcinogenic
Carrageenan, degraded (Poligeenan)	2B	possibly carcinogenic	possibly carcinogenic
Engine exhaust, gasoline	2B	possibly carcinogenic	possibly carcinogenic
Fluoro-edenite fibrous amphibole	1	carcinogenic to humans	carcinogenic to humans
Chlorinated paraffins of average carbon chain length C12 and average degree of chlorination approximately 60%	2B	possibly carcinogenic	possibly carcinogenic
Dry cleaning (occupational exposures in)	2B	possibly carcinogenic	probably carcinogenic
Carbon tetrachloride	2B	possibly carcinogenic	possibly carcinogenic
Methylthiouracil	2B	possibly carcinogenic	possibly carcinogenic
Hepatitis B virus (chronic infection with)	1	carcinogenic to humans	carcinogenic to humans
Haematite mining (underground)	1	carcinogenic to humans	carcinogenic to humans
Parathion	2B	possibly carcinogenic	possibly carcinogenic
1-[(5-Nitrofurfurylidene)amino]-2-imidazolidinone	2B	possibly carcinogenic	not classifiable
Fuel oils, residual (heavy)	2B	possibly carcinogenic	probably carcinogenic
Hepatitis C virus (chronic infection with)	1	carcinogenic to humans	carcinogenic to humans
Goldenseal root powder	2B	possibly carcinogenic	possibly carcinogenic
Benz[a]anthracene	2B	possibly carcinogenic	probably carcinogenic
Fission products, including strontium-90	1	carcinogenic to humans	carcinogenic to humans
Diesel fuel, marine	2B	possibly carcinogenic	not classifiable
Isobutyl nitrite	2B	possibly carcinogenic	i don't know
Human T-cell lymphotropic virus type I	1	carcinogenic to humans	carcinogenic to humans
Human cytomegalovirus (HCMV)	2B	possibly carcinogenic	not classifiable
Chlorophenoxy herbicides	2B	possibly carcinogenic	possibly carcinogenic
Human immunodeficiency virus type 1 (infection with)	1	carcinogenic to humans	carcinogenic to humans
1,1-Dimethylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Hexachlorocyclohexanes	2B	possibly carcinogenic	probably carcinogenic
Human papillomavirus (HPV) type 16	1	carcinogenic to humans	carcinogenic to humans
Phenytoin	2B	possibly carcinogenic	possibly carcinogenic
3-Chloro-2-methylpropene, technical grade	2B	possibly carcinogenic	possibly carcinogenic
Human immunodeficiency virus type 2 (infection with)	2B	possibly carcinogenic	carcinogenic to humans
Hepatitis D virus (HDV)	1	carcinogenic to humans	carcinogenic to humans
CI Basic Red 9	2B	possibly carcinogenic	possibly carcinogenic
beta-Propiolactone	2B	possibly carcinogenic	possibly carcinogenic
Aviation gasoline (see also Automotive gasoline, and Gasoline engine exhaust)	2B	possibly carcinogenic	possibly carcinogenic
Ionizing radiation (all types)	1	carcinogenic to humans	carcinogenic to humans
Chlordane	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) type 18	1	carcinogenic to humans	carcinogenic to humans
1-tert-Butoxypropan-2-ol	2B	possibly carcinogenic	not classifiable
Potassium bromate	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) type 33	1	carcinogenic to humans	carcinogenic to humans
Modacrylic fibres	3	not classifiable	not classifiable
Phenyl glycidyl ether	2B	possibly carcinogenic	possibly carcinogenic
Senkirkine	3	not classifiable	i don't know
Trichloroethylene	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) types 31, 35, 39, 45, 51, 52, 56, 58, 59	1	carcinogenic to humans	carcinogenic to humans
Isophorone	2B	possibly carcinogenic	possibly carcinogenic
Implanted foreign bodies of metallic cobalt, metallic nickel and an alloy powder containing 66-67% nickel, 13-16% chromium, and 7% iron	2B	possibly carcinogenic	possibly carcinogenic
Iron and steel founding (occupational exposure during)	1	carcinogenic to humans	carcinogenic to humans
Human papillomavirus (HPV) types 26, 53, 66, 67, 70, 73, 82	2B	possibly carcinogenic	possibly carcinogenic
Hycanthone mesylate	3	not classifiable	possibly carcinogenic
Chloroquine	3	not classifiable	not classifiable
1,2-Diphenylhydrazine	2B	possibly carcinogenic	possibly carcinogenic
Furosemide (Frusemide)	3	not classifiable	not classifiable
Yellow OB	3	not classifiable	possibly carcinogenic
Ferric oxide	3	not classifiable	not classifiable
Isopropyl alcohol manufacture using strong acids	1	carcinogenic to humans	carcinogenic to humans
Coal-tar distillation	1	carcinogenic to humans	carcinogenic to humans
Isoprene	2B	possibly carcinogenic	possibly carcinogenic
β-Myrcene	2B	possibly carcinogenic	possibly carcinogenic
Human papillomavirus (HPV) types 5 and 8 (in patients with epidermodysplasia verruciformis)	2B	possibly carcinogenic	carcinogenic to humans
Human papillomavirus (HPV) types 30, 34, 69, 85, 97	2B	possibly carcinogenic	not classifiable
Pentachlorophenol (see also Polychlorophenols)	1	carcinogenic to humans	probably carcinogenic
2-Naphthylamine	1	carcinogenic to humans	carcinogenic to humans
Kaposi sarcoma herpesvirus	1	carcinogenic to humans	carcinogenic to humans
Isonicotinic acid hydrazide (Isoniazid)	3	not classifiable	probably carcinogenic
Fast Green FCF	3	not classifiable	not classifiable
Rugulosin	3	not classifiable	i don't know
1,4-Dioxane	2B	possibly carcinogenic	possibly carcinogenic
Dichloroacetic acid	2B	possibly carcinogenic	possibly carcinogenic
Organic polymeric materials	3	not classifiable	i don't know
4-Aminobiphenyl	1	carcinogenic to humans	carcinogenic to humans
1,1,2,2-Tetrachloroethane	2B	possibly carcinogenic	not classifiable
meta-Dichlorobenzene	3	not classifiable	not classifiable
Leather dust	1	carcinogenic to humans	carcinogenic to humans
Orthopaedic implants of complex composition and cardiac pacemakers	3	not classifiable	not classifiable
Primidone	2B	possibly carcinogenic	not classifiable
Paint manufacture (occupational exposure in)	3	not classifiable	carcinogenic to humans
Malonaldehyde	3	not classifiable	not classifiable
Benzidine	1	carcinogenic to humans	carcinogenic to humans
MOPP and other combined chemotherapy including alkylating agents	1	carcinogenic to humans	carcinogenic to humans
Magenta production	1	carcinogenic to humans	carcinogenic to humans
Zeolites other than erionite (clinoptilolite, phillipsite,mordenite, non-fibrous Japanese zeolite, synthetic zeolites)	3	not classifiable	not classifiable
2-Nitropropane	2B	possibly carcinogenic	possibly carcinogenic
Benzo[a]fluorene	3	not classifiable	possibly carcinogenic
Griseofulvin	2B	possibly carcinogenic	possibly carcinogenic
ortho-Toluidine	1	carcinogenic to humans	carcinogenic to humans
Glycidyl oleate	3	not classifiable	possibly carcinogenic
Petroleum solvents	3	not classifiable	not classifiable
Dibenzothiophene	3	not classifiable	i don't know
Potassium bis(2-hydroxyethyl)dithiocarbamate	3	not classifiable	i don't know
Rifampicin	3	not classifiable	not classifiable
Panfuran S (containing dihydroxymethylfuratrizine)	2B	possibly carcinogenic	possibly carcinogenic
Bis(2,3-epoxycyclopentyl)ether	3	not classifiable	probably carcinogenic
Cobalt(II) sulfide	3	not classifiable	possibly carcinogenic
Other cobalt(II) compounds (not including Soluble cobalt(II) salts, Cobalt(II) oxide, Cobalt(II,III) oxide, and Cobalt(II) sulfide)	3	not classifiable	probably carcinogenic
Androgenic (anabolic) steroids	2A	probably carcinogenic	probably carcinogenic
Haematite	3	not classifiable	carcinogenic to humans
Merkel cell polyomavirus (MCPyV)	1	carcinogenic to humans	probably carcinogenic
Toxaphene (Polychlorinated camphenes)	2B	possibly carcinogenic	possibly carcinogenic
Nitrogen mustard N-oxide	2B	possibly carcinogenic	possibly carcinogenic
Methylarsonic acid	2B	possibly carcinogenic	i don't know
Chloroprene	2B	possibly carcinogenic	possibly carcinogenic
Art glass, glass containers and pressed ware (manufacture of)	2A	probably carcinogenic	possibly carcinogenic
Tris(1-aziridinyl)phosphine oxide	3	not classifiable	possibly carcinogenic
Xylenes	3	not classifiable	not classifiable
Captan	3	not classifiable	not classifiable
Mineral oils, untreated or mildly treated	1	carcinogenic to humans	carcinogenic to humans
Pentavalent antimony	3	not classifiable	not classifiable
Neutron radiation	1	carcinogenic to humans	carcinogenic to humans
Trichloroacetonitrile	3	not classifiable	i don't know
Polychlorinated dibenzo-para-dioxins (other than 2,3,7,8-tetrachlorodibenzo-para-dioxin)	3	not classifiable	not classifiable
Bitumens, occupational exposure to straight-run bitumens and their emissions during road paving	2B	possibly carcinogenic	probably carcinogenic
CI Pigment Red 3	3	not classifiable	not classifiable
1-Amino-2,4-dibromoanthraquinone	2B	possibly carcinogenic	not classifiable
Nickel compounds	1	carcinogenic to humans	carcinogenic to humans
Printing inks	3	not classifiable	possibly carcinogenic
N,N-Dimethylacetamide	2B	possibly carcinogenic	not classifiable
Biomass fuel (primarily wood), indoor emissions from household combustion of	2A	probably carcinogenic	probably carcinogenic
Trichlormethine (Trimustine hydrochloride)	2B	possibly carcinogenic	probably carcinogenic
Iron sorbitol-citric acid complex	3	not classifiable	not classifiable
Mannomustine dihydrochloride	3	not classifiable	probably carcinogenic
1-Naphthylamine	3	not classifiable	possibly carcinogenic
Benzo[b]fluorene	3	not classifiable	possibly carcinogenic
Carbon electrode manufacture	2A	probably carcinogenic	carcinogenic to humans
Ethyl selenac	3	not classifiable	i don't know
11-Aminoundecanoic acid	3	not classifiable	not classifiable
Opium consumption	1	carcinogenic to humans	carcinogenic to humans
Proflavine salts	3	not classifiable	not classifiable
2-Methyl-1-nitroanthraquinone (uncertain purity)	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosoguvacine	3	not classifiable	possibly carcinogenic
4-Methylimidazole	2B	possibly carcinogenic	possibly carcinogenic
Benzo[b]naphtho[2,1-d]thiophene	3	not classifiable	i don't know
Polychlorinated dibenzofurans (see 2,3,4,7,8-Pentachlorodibenzofuran)	3	not classifiable	not classifiable
1,2-Bis(chloromethoxy)ethane	3	not classifiable	carcinogenic to humans
Outdoor air pollution	1	carcinogenic to humans	carcinogenic to humans
Frying, emissions from high-temperature	2A	probably carcinogenic	probably carcinogenic
1-Hydroxyanthraquinone	2B	possibly carcinogenic	possibly carcinogenic
Hairdresser or barber (occupational exposure as a)	2A	probably carcinogenic	probably carcinogenic
Pulp and paper manufacture	3	not classifiable	carcinogenic to humans
cis-9,10-Epoxystearic acid	3	not classifiable	not classifiable
Rock (stone) wool	3	not classifiable	not classifiable
4,4'-Methylene bis(2-methylaniline)	2B	possibly carcinogenic	possibly carcinogenic
N-Phenyl-2-naphthylamine	3	not classifiable	possibly carcinogenic
Cantharidin	3	not classifiable	not classifiable
Leucomalachite green (see also Malachite green)	2B	possibly carcinogenic	possibly carcinogenic
Anthraquinone	2B	possibly carcinogenic	possibly carcinogenic
N-Nitrosoguvacoline	3	not classifiable	possibly carcinogenic
Outdoor air pollution, particulate matter in	1	carcinogenic to humans	carcinogenic to humans
Lead compounds, inorganic	2A	probably carcinogenic	probably carcinogenic
Cobalt(II) oxide	2B	possibly carcinogenic	probably carcinogenic
Doxylamine succinate	3	not classifiable	not classifiable
Human papillomavirus (HPV) type 68	2A	probably carcinogenic	carcinogenic to humans
2,4,5-Trimethylaniline	3	not classifiable	possibly carcinogenic
Molybdenum trioxide	2B	possibly carcinogenic	possibly carcinogenic
SV40 polyomavirus	3	not classifiable	possibly carcinogenic
para-Aramid fibrils	3	not classifiable	not classifiable
Carbazole	2B	possibly carcinogenic	not classifiable
Vinyl toluene	3	not classifiable	not classifiable
Semicarbazide hydrochloride	3	not classifiable	not classifiable
Painter (occupational exposure as a)	1	carcinogenic to humans	carcinogenic to humans
Phenacetin, analgesic mixtures containing	1	carcinogenic to humans	carcinogenic to humans
Silicone breast implants	3	not classifiable	not classifiable
Ziram	3	not classifiable	possibly carcinogenic
Vanadium pentoxide	2B	possibly carcinogenic	possibly carcinogenic
Malaria (caused by infection with Plasmodium falciparum in holoendemic areas)	2A	probably carcinogenic	probably carcinogenic
Thiram	3	not classifiable	not classifiable
Slag wool	3	not classifiable	not classifiable
1,4-Bis(chloromethoxymethyl)benzene	3	not classifiable	probably carcinogenic
Dimethyl hydrogen phosphite	2B	possibly carcinogenic	not classifiable
Night shift work	2A	probably carcinogenic	probably carcinogenic
Gemfibrozil	3	not classifiable	not classifiable
Acepyrene (3,4-dihydrocyclopenta[cd]pyrene)	3	not classifiable	possibly carcinogenic
Processed meat (consumption of)	1	carcinogenic to humans	carcinogenic to humans
Sodium ortho-phenylphenate	2B	possibly carcinogenic	possibly carcinogenic
Sulfites	3	not classifiable	not classifiable
2,6-Dimethylaniline (2,6-Xylidine)	2B	possibly carcinogenic	possibly carcinogenic
Malachite green (see also Leucomalachite green)	3	not classifiable	possibly carcinogenic
Allyl isothiocyanate	3	not classifiable	not classifiable
Carbon black	2B	possibly carcinogenic	possibly carcinogenic
Nitrate or nitrite (ingested) under conditions that result in endogenous nitrosation	2A	probably carcinogenic	carcinogenic to humans
2,4,6-Trichlorophenol (see also Polychlorophenols)	2B	possibly carcinogenic	possibly carcinogenic
Cyclamates (sodium cyclamate)	3	not classifiable	not classifiable
N-Nitrososarcosine	2B	possibly carcinogenic	possibly carcinogenic
Radioiodines, including iodine-131	1	carcinogenic to humans	carcinogenic to humans
2-Chloronitrobenzene	2B	possibly carcinogenic	not classifiable
Non-arsenical insecticides (occupational exposures in spraying and application of)	2A	probably carcinogenic	probably carcinogenic
Polychlorinated biphenyls, dioxin-like, with a Toxicity Equivalency Factor (TEF) according to WHO (PCBs 77, 81, 105, 114, 118, 123, 126, 156, 157, 167, 169, 189)	1	carcinogenic to humans	carcinogenic to humans
Nylon 6	3	not classifiable	i don't know
Tetrakis(hydroxymethyl)phosphonium salts	3	not classifiable	probably carcinogenic
Titanium dioxide	2B	possibly carcinogenic	possibly carcinogenic
Shikimic acid	3	not classifiable	i don't know
Tris(2-methyl-1-aziridinyl)phosphine oxide	3	not classifiable	possibly carcinogenic
Hydroxysenkirkine	3	not classifiable	not classifiable
Ripazepam	3	not classifiable	i don't know
Nithiazide	3	not classifiable	i don't know
1,4-Dichloro-2-nitrobenzene	2B	possibly carcinogenic	not classifiable
Parasorbic acid	3	not classifiable	not classifiable
Petroleum refining (occupational exposures in)	2A	probably carcinogenic	carcinogenic to humans
Radionuclides, alpha-particle-emitting, internally deposited	1	carcinogenic to humans	carcinogenic to humans
Wollastonite	3	not classifiable	not classifiable
Sulfamethazine	3	not classifiable	possibly carcinogenic
Cupferron	2B	possibly carcinogenic	probably carcinogenic
Red meat (consumption of)	2A	probably carcinogenic	probably carcinogenic
Pulegone	2B	possibly carcinogenic	possibly carcinogenic
Benzyl acetate	3	not classifiable	possibly carcinogenic
Radionuclides, beta-particle-emitting, internally deposited	1	carcinogenic to humans	carcinogenic to humans
Chloropropham	3	not classifiable	possibly carcinogenic
Rubber manufacturing industry	1	carcinogenic to humans	carcinogenic to humans
Dinitrosopentamethylenetetramine	3	not classifiable	possibly carcinogenic
Tea	3	not classifiable	i don't know
Salted fish, Chinese-style	1	carcinogenic to humans	carcinogenic to humans
Michler’s ketone [4,4´-Bis(dimethylamino)­benzophenone]	2B	possibly carcinogenic	possibly carcinogenic
Dibenzo-para-dioxin	3	not classifiable	i don't know
Phenazopyridine hydrochloride	2B	possibly carcinogenic	possibly carcinogenic
Sunset Yellow FCF	3	not classifiable	not classifiable
Nitrilotriacetic acid and its salts	2B	possibly carcinogenic	possibly carcinogenic
Kava extract	2B	possibly carcinogenic	not classifiable
Cholesterol	3	not classifiable	i don't know
Tannic acid and tannins	3	not classifiable	not classifiable
Pyrimethamine	3	not classifiable	possibly carcinogenic
Very hot beverages at above 65 °C (drinking)	2A	probably carcinogenic	probably carcinogenic
Disperse Yellow 3	3	not classifiable	not classifiable
Caffeine	3	not classifiable	not classifiable
Solar radiation (see Ultraviolet radiation (wavelengths 100–400 nm, encompassing UVA, UVB, and UVC); Ultraviolet radiation from welding; and Ultraviolet-emitting tanning devices)	1	carcinogenic to humans	carcinogenic to humans
Soluble cobalt(II) salts	2A	probably carcinogenic	possibly carcinogenic
4,4'-Methylenediphenyl diisocyanate	3	not classifiable	not classifiable
meta-Cresidine	3	not classifiable	possibly carcinogenic
Iron-dextran complex	2B	possibly carcinogenic	not classifiable
4,4'-Thiodianiline	2B	possibly carcinogenic	possibly carcinogenic
n-Butyl acrylate	3	not classifiable	not classifiable
Styrene	2A	probably carcinogenic	probably carcinogenic
Soot (as found in occupational exposure of chimney sweeps)	1	carcinogenic to humans	carcinogenic to humans
HC Red No. 3	3	not classifiable	not classifiable
Aramite®	2B	possibly carcinogenic	possibly carcinogenic
Theophylline	3	not classifiable	not classifiable
Ginkgo biloba extract	2B	possibly carcinogenic	possibly carcinogenic
Tobacco smoke, secondhand	1	carcinogenic to humans	carcinogenic to humans
2-Nitronaphthalene	3	not classifiable	probably carcinogenic
Agaritine	3	not classifiable	i don't know
Epichlorohydrin	2A	probably carcinogenic	probably carcinogenic
Trivalent antimony	2A	probably carcinogenic	possibly carcinogenic
para-Dimethylaminoazobenzenediazo sodium sulfonate	3	not classifiable	i don't know
Triethanolamine	3	not classifiable	not classifiable
Ethyl acrylate	2B	possibly carcinogenic	possibly carcinogenic
Allyl isovalerate	3	not classifiable	i don't know
Prednimustine	3	not classifiable	probably carcinogenic
Vinblastine sulfate	3	not classifiable	probably carcinogenic
Tobacco smoking	1	carcinogenic to humans	carcinogenic to humans
Naphthalene	2B	possibly carcinogenic	possibly carcinogenic
Phenicarbazide	3	not classifiable	possibly carcinogenic
3,4-Epoxy-6-methylcyclohexylmethyl-3,4-epoxy-6-methylcyclo-hexanecarboxylate	3	not classifiable	not classifiable
Quinoline	2B	possibly carcinogenic	possibly carcinogenic
Thiouracil	2B	possibly carcinogenic	possibly carcinogenic
Tobacco, smokeless	1	carcinogenic to humans	carcinogenic to humans
Methotrexate	3	not classifiable	carcinogenic to humans
Glycidyl methacrylate	2A	probably carcinogenic	possibly carcinogenic
Di(2-ethylhexyl) adipate	3	not classifiable	not classifiable
